ID,type,address,city,postcode,lat,lon,rentNet,rentGross,livingSpace,arePetsAllowed,hasFlatSharingCommunity,isUnderRoof,CHF/m2,title,numberOfRooms,floor,yearBuilt,isNewBuilding,yearLastRenovated,hasGarage,hasParking,hasRamp,isWheelchairAccessible,isOldBuilding,hasSwimmingPool,hasFireplace,isCornerHouse,isMiddleHouse,hasGardenShed,hasLiftingPlatform,hasBalcony,hasCableTv,isGroundFloorRaised,hasNiceView,hasConnectedBuildingLand,hasElevator,isChildFriendly,distanceHighSchool,distanceKindergarten,distancePrimarySchool,distanceMotorway,distancePublicTransport,personId,additionalCosts,additionalCosts/m2,canton
4001129559,APARTMENT,Impasse St-Sébastien 3,Marly,1723,46.776281781972,7.159752311605,1286.0,1576.0,,False,False,False,,Idéal pour une famille,3.0,1.0,1970.0,False,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,5018094,290.0,,FR
4001129558,"APARTMENT, STUDIO",Avenue du Temple 1-3,Renens VD,1020,46.536611781973,6.589002311604,1325.0,1415.0,,False,False,False,,Besoin d'un studio meublé?,1.0,2.0,1962.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018094,90.0,,VD
4000887750,APARTMENT,Via Generale Arcioni 5,Bellinzona,6500,46.200851781972,9.031322311606,1070.0,1300.0,,False,False,False,,Affittasi luminoso 3 locali vicino al centro,3.0,1.0,1956.0,False,2017.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,5018093,230.0,,TI
4001129550,APARTMENT,Bernstrasse 149,Burgdorf,3400,47.051761781973,7.609182311605,1720.0,1950.0,,True,False,False,,Traumwohnung mit grossem Balkon,4.5,2.0,2011.0,False,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,5018091,230.0,,BE
4001101066,APARTMENT,Mooshüslistrasse 7,Emmen,6032,47.075391781972,8.291522311602,1988.0,2248.0,,False,False,False,,Modernes Wohnen im Quartier Feldbreite,4.5,1.0,,False,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,5018090,260.0,,LU
4001101049,APARTMENT,Av. des Cerisiers 2,Crissier,1023,46.539791781979,6.578882311602,1490.0,1650.0,,False,False,False,,2.5 pièces neuf dans un immeuble de standing,2.5,4.0,2024.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018094,160.0,,VD
4001129571,APARTMENT,Langegasse 46,Oberwil BL,4104,47.512131781976,7.560152311609,1420.0,1650.0,,False,False,False,,Ferien auf Balkonien? Grosser neuer Balkon! -MIETEN OHNE KAUTION,3.5,1.0,1964.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018092,230.0,,BL
4001129573,APARTMENT,Via Ceresio 8,Massagno,6900,46.009471781976,8.940822311609,1350.0,1595.0,,False,False,False,,Vivi il comfort: In affitto ampio 4 locali in zona residenziale ambita,4.0,3.0,1958.0,False,1974.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,5018093,245.0,,TI
4000958644,"APARTMENT, FLAT",Ackerstrasse 38,Basel,4057,47.569361781974,7.597532311607,2170.0,2360.0,85.0,True,,,27.76,"Ab sofort - Erstbezug, wunderschöne 3.5 Zi Wohnung W5, lauschiger Balkon",3.5,2.0,2024.0,True,2024.0,False,True,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,5016146,190.0,2.235294117647059,BS
4001125546,"APARTMENT, FLAT",Gardiscia 1,Rovio,6821,45.939531781977,8.984892311607,1320.0,1570.0,100.0,True,,,15.7,Appartamento 3.5 locali vista lago a Rovio,3.5,1.0,2001.0,True,2017.0,True,True,,,,False,True,,,,,True,False,,True,,False,True,,,,,,24000000727532,250.0,2.5,TI
4000622016,"HOUSE, VILLA",Route de Chénens,Chavannes-sous-Orsonnens,1694,46.729391781979,6.993582311603,2950.0,3200.0,183.0,True,,,17.49,Villa individuelle à Chavannes-sous-Orsonnens,5.5,,2024.0,True,,,True,,,,,,,,,,,,,True,,,,,,,,,240000001265375,250.0,1.366120218579235,FR
4001140975,"APARTMENT, FLAT",Schulhausstrasse 70,Lohn-Ammannsegg,4573,47.172701781978,7.535312311603,1761.0,2111.0,106.0,False,,,19.92,Wohnung mit Weitblick in der Wohnsiedlung Schmiedehof,4.5,1.0,2022.0,True,,True,True,,False,,False,False,,,,,True,True,,True,,True,True,,,,,,5016207,350.0,3.30188679245283,SO
4000955332,"APARTMENT, FLAT",Schulstrasse 3,Oberburg,3414,47.035741781977,7.628642311609,1450.0,1650.0,85.0,True,,,19.41,"Renovierte grosse 3,5-Zimmerwohnung",3.5,0.0,2009.0,True,2016.0,True,True,,False,,False,False,,,,,True,True,,False,,False,False,,,,,,24000000394513,200.0,2.3529411764705883,BE
4000941349,"APARTMENT, FLAT",Schwendetalstrasse 13,Schwende,9057,47.271181781978,9.379662311601,3520.0,3740.0,176.0,,,,21.25,Wohnung in Schwende,5.5,2.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001286635,220.0,1.25,AI
4001093929,"APARTMENT, STUDIO",Rue de l'Église 1,Neuchâtel,2000,46.994821781972,6.942082311607,925.0,995.0,20.0,,,,49.75,Studios neufs à proximité de la Maladière,1.0,1.0,2024.0,True,,,,,,,,,,,,,,,,,,,,,,,,,5016355,70.0,3.5,NE
4001106841,"APARTMENT, DUPLEX",Bernstrasse 195,Rothrist,4852,47.305381781977,7.876462311602,2390.0,2490.0,120.0,True,,,20.75,Top 5.5 Duplex-/Maisonette Wohnung / + Ladestation,5.5,1.0,,True,2020.0,True,True,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,24000000873023,100.0,0.8333333333333334,AG
4001140270,APARTMENT,Spindelstrasse 15,Zürich,8041,47.339241781976,8.517582311604,3930.0,4270.0,,True,False,,,Wohnen im aufstrebenden neuen Quartier,5.5,2.0,,True,,False,True,,False,,False,False,,,,,True,True,False,False,,True,False,,,,,,5018108,340.0,,ZH
4000940979,"APARTMENT, FLAT",Schwendetalstrasse 13,Schwende,9057,47.271181781978,9.379662311601,3500.0,3720.0,175.0,,,,21.26,Wohnung in Schwende,4.5,1.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001286635,220.0,1.2571428571428571,AI
4000824386,"APARTMENT, FLAT",Route d'Oron 154,Chavannes-les-Forts,1676,46.648351781971,6.895392311603,1915.0,2090.0,92.0,False,,,22.72,A louer 12 appartements - Neufs - 1er loyer OFFERT,3.5,1.0,,True,,False,True,,False,,False,False,,,,,True,False,,True,,True,False,,,,,,24000000756669,175.0,1.9021739130434783,FR
4000807413,"APARTMENT, FLAT",Blumenweg 11,Attiswil,4536,47.248511781971,7.619022311606,1950.0,2190.0,106.0,True,,,20.66,4 1/2 Neubauwohnung 106m2,4.5,1.0,2022.0,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000815062,240.0,2.2641509433962264,BE
4000824350,"APARTMENT, FLAT",Bord,St. Niklaus VS,3924,46.179891781971,7.808782311604,2000.0,2100.0,145.0,True,,,14.48,Neubauwohnungen zu vermieten,5.5,,2024.0,True,,True,True,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000659025,100.0,0.6896551724137931,VS
4001140261,APARTMENT,Spindelstrasse 15,Zürich,8041,47.339241781976,8.517582311604,1930.0,2070.0,,True,False,,,Wohnen im aufstrebenden neuen Quartier,1.5,2.0,,True,,False,True,,False,,False,False,,,,,True,True,False,False,,True,False,,,,,,5018108,140.0,,ZH
4001066759,"APARTMENT, FLAT",Rout De Nods 16,Diesse,2517,47.112961781974,7.114512311606,1520.0,1740.0,,True,,,,Oberhalb des Nebel Wohnen geeignet für Outdoor Aktifitäten.,3.5,,2001.0,True,2023.0,True,True,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,24000000129570,220.0,,BE
4000807378,"APARTMENT, FLAT",Route de Crassier 63,Crans-près-Céligny,1299,46.363851781977,6.182642311602,3200.0,3450.0,90.0,True,,,38.33,4 pièce de charme avec cheminée & jardin/4 room apt w/ garden & firepl,4.0,0.0,,True,2016.0,False,True,,False,,False,True,,,,,True,True,,False,,False,True,,,,,,24000000293612,250.0,2.7777777777777777,VD
4000807412,"APARTMENT, FLAT",Blumenweg 11,Attiswil,4536,47.248511781971,7.619022311606,2020.0,2270.0,106.0,True,,,21.42,4 1/2 Neubauwohnung 106m2,4.5,0.0,2022.0,True,,True,False,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000815062,250.0,2.358490566037736,BE
4000824209,"APARTMENT, FLAT",Spittelgasse 34,Büren an der Aare,3294,47.139481781975,7.374102311608,2270.0,2550.0,114.0,False,,,22.37,4.5 Duplex-Dach-Wohnung,4.5,3.0,,True,2023.0,False,False,,False,,False,False,,,,,True,True,,False,,False,False,,,,,,24000000377009,280.0,2.456140350877193,BE
4000941353,"APARTMENT, FLAT",Schwendetalstrasse 13,Schwende,9057,47.286361781977,9.397782311603,2900.0,3120.0,137.0,,,,22.77,Wohnung in Schwende,4.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001286635,220.0,1.6058394160583942,AI
4000986669,"APARTMENT, FLAT",Zugerstrasse 114,Cham,6330,47.184981781977,8.474382311602,3150.0,3390.0,72.0,True,,,47.08,unmöblierte 2.5 Wohnung mit viel Platz in Seenähe - Cham,2.5,2.0,,True,,True,,,True,,,,,,,,,True,,True,,True,True,,,300.0,400.0,100.0,682970,240.0,3.3333333333333335,ZG
4000824783,"APARTMENT, FLAT",Rue d'Orzival 12,Sierre,3960,46.290581781973,7.526252311603,1480.0,1590.0,75.0,False,,,21.2,Appartements de standing supérieur avec services personnalisés,2.5,3.0,2022.0,True,2022.0,True,True,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,240000001194605,110.0,1.4666666666666666,VS
4001117817,"APARTMENT, FLAT",Baslerstrasse 77,Zürich,8048,47.391211781975,8.497612311608,4304.0,4604.0,98.0,True,,,46.98,Loftwohnung in Zürich,3.0,23.0,2022.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001299523,300.0,3.061224489795918,ZH
4001065915,"APARTMENT, FLAT",Hünigengasse 10c,Brüttelen,3237,47.024321781977,7.148962311606,1995.0,2175.0,136.0,True,,,15.99,"Erstvermietung von drei exklusiven, nachhaltigen 4.5-Zimmerwohnungen in Massivholzbauweise",4.5,1.0,2024.0,True,,,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001290644,180.0,1.3235294117647058,BE
4001117233,"APARTMENT, FLAT",Sylvanerring 8,Ettingen,4107,47.486551781977,7.546842311603,4200.0,4450.0,185.0,True,,,24.05,"Grosse helle 5,5 Zimmer-Duplex-Wohnung 185 m2 W 3",5.5,0.0,2020.0,True,,True,True,,False,,False,False,,,,,True,True,,True,,True,False,,,,,,24000000702880,250.0,1.3513513513513513,BL
4001149683,"APARTMENT, FLAT",Nähe Hirschengraben/HB,Bern,3011,46.946641781976,7.437762311604,2800.0,3050.0,111.0,False,,,27.48,4.5-Zimmer-Wohnung im Zentrum der Stadt Bern (Nähe HB/Hirschengraben),4.5,3.0,,,,False,False,,False,,False,False,,,,,True,True,,,,True,False,,,,,,24000000381224,250.0,2.2522522522522523,BE
4001149632,"APARTMENT, ROOF_FLAT",Avenue Etienne-Guillemin 20,Pully,1009,46.513111781971,6.659652311609,2400.0,2640.0,108.0,,,,24.44,"Pully, 5.5 pce en dernière étage avec vue lac",5.5,3.0,1963.0,,2005.0,True,,,,True,,,,,,,True,,,True,,True,True,,,,,,24000000708621,240.0,2.2222222222222223,VD
4001149589,"APARTMENT, FLAT",Knoblauchweg 1,Olten,4600,47.348701781975,7.900772311601,2100.0,2350.0,103.0,,,,22.82,Schöne 5.5 - Zimmerwohnung in Olten,5.5,1.0,2012.0,,,True,True,,,,,,,,,,True,,,,,,True,,,,,,240000001193247,250.0,2.4271844660194173,AG
4001149485,"APARTMENT, ATTIC_FLAT",Flurstrasse 5,Horn,9326,47.494951781976,9.462702311607,3000.0,3300.0,153.0,,,,21.57,"Ruhige, exklusive 5 ½ Zimmer-Attikawohnung mit atemberaubender Terrasse",5.5,3.0,2007.0,,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001188409,300.0,1.9607843137254901,TG
4001149412,"APARTMENT, ROOF_FLAT",Tunnelweg 2,Münchenstein,4142,47.529741781971,7.612542311607,1600.0,1870.0,110.0,True,,,17.0,"GROSSE TOP- DACHWOHNUNG m. CHEMINEE, 110 m2, 2 Balkon, ZENTRALE LAGE",2.5,3.0,1985.0,,2012.0,True,True,,False,,False,True,,,,,True,True,,True,,False,False,,,,,,2400000036311,270.0,2.4545454545454546,BL
4001149409,"APARTMENT, FLAT",Chemin des Lieugex 49 b,Aigle,1860,46.323051781971,6.957082311605,1399.0,1549.0,62.0,True,,,24.98,Bel appartement de 2.5 pièces à Aigle,2.5,3.0,2022.0,True,,,,,True,,,,,,,,True,,,True,,,True,,,,,,240000001294329,150.0,2.4193548387096775,VD
4001149332,"APARTMENT, FLAT",Chemin de Sous le Clos 14A,Confignon,1232,46.176401781978,6.079982311601,2900.0,3020.0,100.0,,,,30.2,Appartement à Confignon,4.0,,,,2018.0,True,,,,,,,,,,,True,,,,,,,,,,,,240000001302029,120.0,1.2,GE
4001149049,"APARTMENT, FLAT",Rue de la croix-fédérale 27a,La Chaux-de-Fonds,2300,47.106611781976,6.842072311601,1060.0,1280.0,,True,,,,Fantastique appartement de 3 pièces à La Chaux-de-Fonds,3.0,1.0,,,2020.0,False,False,,False,,False,False,,,,,True,False,,False,,False,False,,,,,,2135416,220.0,,NE
4001149043,"APARTMENT, FLAT",Widligasse 14,Derendingen,4552,47.194051781976,7.588842311601,850.0,950.0,60.0,False,,,15.83,Moderne Dachwohnung mit grossem Balkon»,1.5,1.0,,,,False,True,,False,,False,False,,,,,True,False,,False,,False,False,,,,,,24000000779169,100.0,1.6666666666666667,SO
3002256937,"APARTMENT, FLAT",Bahnhofstrasse 172,Seewen SZ,6423,47.029301781979,8.630022311606,1000.0,1090.0,18.0,,,,60.56,Neu renovierte und Top moderne Studio-Wohnungen  mit Balkon zu vermieten,1.0,2.0,2022.0,,2022.0,,,,,,,,,,,,True,,,,,,,,,,,,559565,90.0,5.0,SZ
3002256935,"APARTMENT, FLAT",Bahnhofstrasse 172,Seewen SZ,6423,47.029301781979,8.630022311606,950.0,1040.0,20.0,,,,52.0,Neu renovierte und Top moderne Studio-Wohnungen  zu vermieten,1.0,1.0,2022.0,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,559565,90.0,4.5,SZ
3003296264,"APARTMENT, FLAT",Bahnhofstrasse 172,Seewen SZ,6423,47.029301781979,8.630022311606,1050.0,1140.0,25.0,,,,45.6,Neu renovierte und Top moderne Studio-Wohnungen  mit Balkon zu vermieten,1.0,2.0,2022.0,,2022.0,,,,,,,,,,,,True,,,,,,,,,,,,559565,90.0,3.6,SZ
3003296216,"APARTMENT, FLAT",Bahnhofstrasse 172,Seewen SZ,6423,47.029301781979,8.630022311606,1000.0,1090.0,24.0,,,,45.42,Neu renovierte und Top moderne Studio-Wohnungen  zu vermieten,1.0,1.0,2022.0,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,559565,90.0,3.75,SZ
4000990017,"APARTMENT, ROOF_FLAT",Rotfluhstrasse 31,Zollikon,8702,47.345741781976,8.577432311602,2750.0,3080.0,90.0,,,,34.22,♥ Traumobjekt mit Panoramasicht + Wohlfühl-Grundriss mit Parkplatz ♥,2.5,,,,,,True,,,,,,,,,,True,True,,True,,,,,,,5900.0,600.0,317775,330.0,3.6666666666666665,ZH
4001134939,"APARTMENT, ROOF_FLAT",Badenerstrasse 653,Zürich,8048,47.387061781972,8.488912311601,2630.0,2860.0,53.0,True,,,53.96,❤️ ROOFTOP!! Charmante Dachwohnung mit Waschturm und eigener grosser Dach-Terrasse ❤️,2.0,4.0,,,2024.0,,,,,,,,,,,,True,,,True,,,,,,,1700.0,110.0,317775,230.0,4.339622641509434,ZH
4001148864,"APARTMENT, FLAT",Zürcherstr.77,Neuenhof,5432,47.452681781971,8.323692311605,1490.0,1930.0,85.0,False,,,22.71,Zu vermieten in Neuenhof 4 1/2 Zimmer Wohnung,4.5,1.0,1955.0,,2013.0,False,True,,False,True,False,False,,,,,True,True,,True,,False,False,,,,,,2400000052289,440.0,5.176470588235294,AG
4001148859,"APARTMENT, FLAT",Fontanivant 34,Chernex,1822,46.447671781971,6.906032311601,1380.0,1540.0,60.0,False,,,25.67,"Calme, vue, lumineux, GARAGE",2.5,2.0,,,,True,False,,False,,False,False,,,,,True,False,,False,,True,False,,,,,,24000000834343,160.0,2.6666666666666665,VD
4001148844,"APARTMENT, FLAT",Rue de Zaehringen 3,Fribourg,1700,46.805401781979,7.165302311609,1250.0,1490.0,73.0,False,,,20.41,Appart. sympa de 3 1/2 pces dans le quartier du Bourg,3.5,3.0,,,,False,False,,False,,False,False,,,,,False,False,,False,,False,,,,,,,24000000711169,240.0,3.287671232876712,FR
4001148830,"APARTMENT, ROOF_FLAT",Asternweg 9,Zuchwil,4528,47.206261781971,7.560202311608,925.0,1105.0,45.0,False,,,24.56,Charmante 2-Zimmer-Dachwohnung mit grosser Terrasse,2.0,2.0,1982.0,,2017.0,True,False,,False,,False,False,,,,,True,True,,False,,False,False,,,,,,24000000668144,180.0,4.0,SO
4001148666,"APARTMENT, FLAT",Tribschenstrasse 44,Luzern,6005,47.041951781977,8.314082311602,2200.0,2500.0,113.0,,,,22.12,Stadtwohnung Tribschen-Quartier,4.5,3.0,1998.0,,2024.0,,,,True,,,,,,,,True,,,,,True,,,,,,,240000001301897,300.0,2.6548672566371683,LU
4001095711,APARTMENT,Am Stausee 27,Birsfelden,4127,47.555601781976,7.631922311604,1660.0,1930.0,,False,False,False,,MIETEN OHNE KAUTION - Herzlich willkommen!,4.0,9.0,1967.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,270.0,,BL
4001096513,APARTMENT,Rue du Clos-de-Serrières 5,Neuchâtel,2000,46.982241781974,6.902152311601,1469.0,1724.0,,False,False,False,,Bel appartement quartier Serrières,3.5,3.0,1953.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018094,255.0,,NE
4001095349,APARTMENT,Sonnmatt 7,Mollis,8753,47.093821781973,9.071752311602,1200.0,1410.0,,False,False,False,,Beliebte Wohnlage im Grünen,4.5,2.0,1963.0,False,2010.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018096,210.0,,GL
4001095708,APARTMENT,Bruggstrasse 1,Reinach BL,4153,47.490851781971,7.589882311609,1800.0,1990.0,,False,False,False,,Neubauwohnung gefällig? -MIETEN OHNE KAUTION,3.5,4.0,2022.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,190.0,,BL
4001095712,APARTMENT,Am Stausee 23,Birsfelden,4127,47.557311781972,7.631692311607,1700.0,1970.0,,False,False,False,,MIETEN OHNE KAUTION - In Rheinnähe wohnen,4.0,6.0,1967.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,270.0,,BL
4001095716,APARTMENT,Gerbergasse 16/Rümelinplatz,Basel,4001,47.557171781974,7.587992311607,1450.0,1560.0,,False,False,False,,Mitten im Geschehen - Unsere Gerbergasse,1.0,3.0,1955.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,110.0,,BS
4001095713,APARTMENT,Am Stausee 27,Birsfelden,4127,47.555601781976,7.631922311604,1660.0,1930.0,,False,False,False,,MIETEN OHNE KAUTION - Wohnung mit Aussicht,4.0,9.0,1967.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,270.0,,BL
4001095714,APARTMENT,Am Stausee 23,Birsfelden,4127,47.557311781972,7.631692311607,1740.0,2010.0,,False,False,False,,MIETEN OHNE KAUTION - Herzlich willkommen!,4.0,11.0,1967.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,270.0,,BL
4001096512,HOBBY_ROOM,Av. de Montchoisi 35 (Garage),Lausanne,1006,46.509651781977,6.636022311608,400.0,420.0,,False,False,False,,Dépôt à proximité de la gare !,,0.0,1984.0,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,5018094,20.0,,VD
4001096509,"APARTMENT, DUPLEX",Im Grüntal 22,Wittenbach,9300,47.463771781977,9.373832311601,1340.0,1570.0,,True,False,False,,Tolle Maisonettewohnung,3.5,2.0,1983.0,False,2013.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,5018096,230.0,,SG
4001095710,APARTMENT,Am Stausee 23,Birsfelden,4127,47.557311781972,7.631692311607,1550.0,1770.0,,False,False,False,,MIETEN OHNE KAUTION - Schöne Rheinsicht!,3.0,17.0,1967.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,5018044,220.0,,BL
4001136401,"APARTMENT, ROOF_FLAT",Werner Abeggstrasse 33,Riggisberg,3132,46.810541781976,7.458872311605,2300.0,2500.0,160.0,,,,15.62,Dachwohnung in Riggisberg,4.5,2.0,2019.0,True,2019.0,,True,,,,,,,,,,True,,,True,,,True,,,,,,240000001300286,200.0,1.25,BE
4000838773,"APARTMENT, FLAT",Ackerstrasse 38,Basel,4057,47.569361781974,7.597532311607,1710.0,1870.0,60.0,True,,,31.17,"Ab sofort, Erstbezug: Wunderschöne 2.5 Zi Wohnung W4, lauschiger Balkon",2.5,3.0,2024.0,True,2024.0,False,True,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,5016146,160.0,2.6666666666666665,BS
4000875729,"APARTMENT, FLAT",Steinenhofstrasse 4,Kaltbrunn,8722,47.205861781972,9.038842311602,1800.0,2000.0,91.0,True,,,21.98,"Neuwertige 4,5 Zimmerwohnung mit Bergsicht im 2. Stock",4.5,2.0,2019.0,True,2019.0,True,True,,,,,,,,,,True,,,True,,True,True,,,,,,240000001284572,200.0,2.197802197802198,SG
4001000796,"APARTMENT, DUPLEX",Seeblickstr. 9,St. Gallen,9010,47.440181781972,9.377722311608,1630.0,1795.0,66.0,,,,27.2,Neubau Maisonettewohnung mit Garten an Top Lage!,2.5,0.0,2023.0,True,,True,,,,,,,,,,,,True,,,,,True,500.0,500.0,500.0,,20.0,679,165.0,2.5,SG
4001078863,"APARTMENT, FLAT",Sackmatt 22,Wauwil,6242,47.186541781974,8.032892311608,2900.0,3150.0,153.0,,,,20.59,5 1/2 Zimmer Eigentums-Wohnung in Wauwil zu vermieten,5.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001295971,250.0,1.6339869281045751,LU
4001102701,"APARTMENT, FLAT",Friedhofsttrasse 33C,Aarwangen,4912,47.243931781976,7.768572311602,1490.0,1700.0,97.0,,,,17.53,"Moderne 3,5 Zimmerwohnung im 1. OG mit Lift",3.5,1.0,2014.0,True,,True,True,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000531551,210.0,2.1649484536082473,BE
4000766279,"APARTMENT, FLAT",Via Greina 20,Bellinzona,6500,46.205931781978,9.024542311602,2230.0,2450.0,106.0,True,,,23.11,Cerco subentrante,4.5,0.0,,True,,True,False,,False,,False,False,,,,,True,False,,True,,True,True,,,,,,240000001229726,220.0,2.0754716981132075,TI
4001078860,"APARTMENT, FLAT",Sackmatt 22,Wauwil,6242,47.186541781974,8.032892311608,2900.0,3150.0,153.0,,,,20.59,5 1/2 Zimmer Eigentums-Wohnung in Wauwil zu vermieten,5.5,-1.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001295971,250.0,1.6339869281045751,LU
4001114632,"APARTMENT, DUPLEX",Talbachstrasse 41,Altendorf,8852,47.195301781971,8.808102311603,3490.0,3830.0,144.0,,,,26.6,Duplex-/Maisonette-Wohnung in Altendorf,4.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,,,True,,,,,,,240000001299250,340.0,2.361111111111111,SZ
4001112587,"APARTMENT, FLAT",Friedhofstrasse 33C,Aarwangen,4912,47.243931781976,7.768562311601,1570.0,1790.0,107.0,,,,16.73,Attraktive 4.5 Zimmerwohnung im Parterre,4.5,0.0,2014.0,True,,True,True,,True,,False,False,,,,,True,False,,True,,True,True,,,,,,24000000531551,220.0,2.05607476635514,BE
4001051833,"APARTMENT, FLAT",Schützenwiesweg 1,Uzwil,9240,47.435561781975,9.137182311605,1700.0,1880.0,82.0,True,,,22.93,CUBO - HOCH HinAUS,3.5,1.0,2024.0,True,,True,,,True,,False,False,,,,,True,False,,True,,True,True,,,,,,4002886,180.0,2.1951219512195124,SG
4001065550,"APARTMENT, FLAT",Route de Cossonay 96,Prilly,1008,46.540011781972,6.597122311608,1790.0,1980.0,52.0,,,,38.08,"Lumineux et calme avec vue 2,5 p. dans bâtiment neuf",2.5,3.0,2024.0,True,,,True,,True,,,,,,,,True,,,True,,True,,,,,,,240000001017601,190.0,3.6538461538461537,VD
4001138326,"APARTMENT, FLAT",Eschenmattstrasse 9,Möhlin,4313,47.561611781977,7.839592311608,2600.0,2900.0,116.0,,,,25.0,"Neue, attraktive 4.5 - Zimmerwohnung an zentraler Lage in 4313 Möhlin",4.5,1.0,2024.0,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,240000001301011,300.0,2.586206896551724,AG
4001137155,"APARTMENT, FLAT",Chemin du Crêtelet,Savièse,1965,46.261121781974,7.367672311601,1800.0,2000.0,105.0,,,,19.05,3.5 pièces (105 m2) à louer dans un immeuble d'architecte,3.5,,2024.0,True,,,True,,,,,,,,,,True,,,True,,True,True,,,,,,240000001284435,200.0,1.9047619047619047,VS
4001114631,"APARTMENT, ATTIC_FLAT",Talbachstrasse 41,Altendorf,8852,47.195301781971,8.808102311603,2250.0,2480.0,88.0,,,,28.18,Attika Wohnung in Altendorf mit fantastischer Rundumsicht,2.5,2.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,,,,,,,240000001299250,230.0,2.6136363636363638,SZ
4001102817,"HOUSE, BIFAMILIAR_HOUSE",Bas du village 4,Plagne,2536,47.188421781978,7.287332311603,2200.0,2450.0,165.0,,,,14.85,Maison jumelée à Plagne,4.5,,2024.0,True,,,True,,,,,True,,,,,True,,,True,,,,,,,,,24000000580628,250.0,1.5151515151515151,BE
4001064642,"APARTMENT, FLAT",Hünigengasse 10,Brüttelen,3237,47.024231781975,7.148782311605,1700.0,1850.0,93.0,True,,,19.89,Erstvermietung von drei exklusiven 3.5-Zimmerwohnungen in Massivholzbauweise,3.5,1.0,2024.0,True,,,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001290644,150.0,1.6129032258064515,BE
4001090754,"APARTMENT, FLAT",Brunnenplatz 5,Lengnau BE,2543,47.182371781972,7.365272311604,1430.0,1710.0,87.0,True,,,19.66,Moderne Wohnung in Bauernhaus im Dorfzentrum,3.5,1.0,1800.0,True,2020.0,True,True,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,24000000914171,280.0,3.218390804597701,BE
4001103715,"APARTMENT, FLAT",Oberwilerstrasse 4,Therwil,4106,47.499971781979,7.553632311608,2678.0,2942.0,99.0,True,,,29.72,"Wohnen im Wasen, Therwil",3.5,1.0,2024.0,True,,,True,,,,,,,,,,True,,,,,True,True,,,,,,240000001263886,264.0,2.6666666666666665,BL
